product_name,category,unit_cost,quantity_sold,sale_price,sale_date,stock_after_sale
Lite 200 Puff,Disposable Vapes,100,21,249.0,2025-01-23,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-01-24,72
Advanced Mod,Premium Devices,1800,6,2999.0,2025-01-24,45
Compact Pod Kit,Pod Systems,600,2,1199.0,2025-01-25,1
Battery 18650,Accessories,80,5,249.0,2025-01-25,1
Tank Glass Replacement,Accessories,150,5,399.0,2025-01-25,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2025-01-25,1
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2025-01-25,1
Compact Pod Kit,Pod Systems,600,2,1199.0,2025-01-26,1
Classic 500 Puff,Disposable Vapes,150,7,399.0,2025-01-26,1
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2025-01-26,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-01-26,260
Coil Pack (10 pcs),Accessories,200,7,499.0,2025-01-28,1
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2025-01-28,1
Classic 500 Puff,Disposable Vapes,150,13,399.0,2025-01-28,1
Lite 200 Puff,Disposable Vapes,100,23,249.0,2025-01-28,1
Classic 500 Puff,Disposable Vapes,150,11,399.0,2025-01-29,1
Tank Glass Replacement,Accessories,150,6,399.0,2025-01-29,1
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2025-01-29,1
Battery 18650,Accessories,80,9,249.0,2025-01-31,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2025-01-31,1
Classic 500 Puff,Disposable Vapes,150,11,399.0,2025-01-31,1
Tank Glass Replacement,Accessories,150,5,399.0,2025-01-31,1
Lite 200 Puff,Disposable Vapes,100,10,249.0,2025-02-01,1
Advanced Mod,Premium Devices,1800,3,2999.0,2025-02-01,42
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2025-02-04,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-02-04,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-02-04,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-02-04,71
Advanced Mod,Premium Devices,1800,3,2999.0,2025-02-05,39
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-02-05,70
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-02-05,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-02-06,1
Tank Glass Replacement,Accessories,150,5,399.0,2025-02-06,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-02-07,259
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2025-02-07,1
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2025-02-07,1
E-Liquid 60ml Premium,E-Liquids,200,4,499.0,2025-02-08,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-02-08,1
Classic 500 Puff,Disposable Vapes,150,6,399.0,2025-02-08,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-02-09,69
Tropical Mix 500 Puff,Disposable Vapes,150,5,399.0,2025-02-09,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-02-09,258
Replacement Pods (4-Pack),Pod Systems,200,3,599.0,2025-02-09,1
Tank Glass Replacement,Accessories,150,4,399.0,2025-02-09,1
Lite 200 Puff,Disposable Vapes,100,17,249.0,2025-02-10,1
E-Liquid 30ml,E-Liquids,120,12,299.0,2025-02-10,1
Premium 2000 Puff,Disposable Vapes,280,4,799.0,2025-02-10,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2025-02-11,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-02-11,1
Battery 18650,Accessories,80,9,249.0,2025-02-11,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-02-11,67
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-02-13,1
Zero Nicotine 30ml,E-Liquids,100,5,249.0,2025-02-13,1
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2025-02-13,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-02-15,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-02-15,257
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2025-02-15,1
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2025-02-15,1
Premium 2000 Puff,Disposable Vapes,280,3,799.0,2025-02-16,1
E-Liquid 60ml Premium,E-Liquids,200,2,499.0,2025-02-16,1
E-Liquid 30ml,E-Liquids,120,6,299.0,2025-02-16,1
Compact Pod Kit,Pod Systems,600,3,1199.0,2025-02-16,1
Tank Glass Replacement,Accessories,150,2,399.0,2025-02-16,1
Battery 18650,Accessories,80,7,249.0,2025-02-17,1
Classic 500 Puff,Disposable Vapes,150,12,399.0,2025-02-17,1
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2025-02-17,1
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2025-02-17,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2025-02-17,1
Classic 500 Puff,Disposable Vapes,150,8,399.0,2025-02-19,1
Advanced Mod,Premium Devices,1800,5,2999.0,2025-02-19,34
Max 3000 Puff,Disposable Vapes,350,5,999.0,2025-02-19,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-02-20,66
Battery 18650,Accessories,80,9,249.0,2025-02-20,1
Lite 200 Puff,Disposable Vapes,100,15,249.0,2025-02-20,1
E-Liquid 30ml,E-Liquids,120,12,299.0,2025-02-20,1
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2025-02-20,1
Advanced Mod,Premium Devices,1800,2,2999.0,2025-02-22,32
Max 3000 Puff,Disposable Vapes,350,3,999.0,2025-02-22,1
E-Liquid 60ml Premium,E-Liquids,200,4,499.0,2025-02-22,1
Coil Pack (10 pcs),Accessories,200,2,499.0,2025-02-22,1
Zero Nicotine 30ml,E-Liquids,100,5,249.0,2025-02-22,1
Replacement Pods (4-Pack),Pod Systems,200,3,599.0,2025-02-23,1
Coil Pack (10 pcs),Accessories,200,2,499.0,2025-02-23,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-02-24,1
Battery 18650,Accessories,80,12,249.0,2025-02-24,1
Advanced Mod,Premium Devices,1800,5,2999.0,2025-02-24,27
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-02-24,1
Tank Glass Replacement,Accessories,150,8,399.0,2025-02-24,1
Tank Glass Replacement,Accessories,150,8,399.0,2025-02-26,1
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2025-02-26,1
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2025-02-27,1
Pod System Kit,Pod Systems,800,3,1499.0,2025-02-27,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-02-27,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-02-27,65
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2025-03-01,1
E-Liquid 60ml Premium,E-Liquids,200,6,499.0,2025-03-01,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-03-01,64
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2025-03-01,1
Max 3000 Puff,Disposable Vapes,350,3,999.0,2025-03-01,1
Lite 200 Puff,Disposable Vapes,100,11,249.0,2025-03-02,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2025-03-02,173
Premium 2000 Puff,Disposable Vapes,280,3,799.0,2025-03-02,1
Battery 18650,Accessories,80,6,249.0,2025-03-02,1
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2025-03-03,1
Tank Glass Replacement,Accessories,150,7,399.0,2025-03-03,1
Battery Charger,Accessories,250,5,599.0,2025-03-04,67
Lite 200 Puff,Disposable Vapes,100,15,249.0,2025-03-04,1
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2025-03-04,1
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2025-03-04,1
Tank Glass Replacement,Accessories,150,8,399.0,2025-03-04,1
Classic 500 Puff,Disposable Vapes,150,11,399.0,2025-03-06,1
Tank Glass Replacement,Accessories,150,6,399.0,2025-03-06,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2025-03-06,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-03-06,1
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2025-03-07,1
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2025-03-07,1
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2025-03-08,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-03-08,256
E-Liquid 30ml,E-Liquids,120,8,299.0,2025-03-08,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2025-03-08,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-03-08,1
E-Liquid 100ml Bulk,E-Liquids,300,2,699.0,2025-03-09,1
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2025-03-09,1
Battery Charger,Accessories,250,1,599.0,2025-03-09,66
Advanced Mod,Premium Devices,1800,7,2999.0,2025-03-10,20
Battery 18650,Accessories,80,10,249.0,2025-03-10,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-03-10,1
Coil Pack (10 pcs),Accessories,200,7,499.0,2025-03-10,1
E-Liquid 60ml Premium,E-Liquids,200,10,499.0,2025-03-10,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2025-03-11,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2025-03-11,170
Coil Pack (10 pcs),Accessories,200,7,499.0,2025-03-11,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2025-03-11,1
Battery Charger,Accessories,250,3,599.0,2025-03-12,63
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2025-03-12,166
Premium 2000 Puff,Disposable Vapes,280,10,799.0,2025-03-12,1
E-Liquid 60ml Premium,E-Liquids,200,11,499.0,2025-03-12,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-03-12,63
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-03-13,1
Battery 18650,Accessories,80,9,249.0,2025-03-13,1
Pod System Kit,Pod Systems,800,4,1499.0,2025-03-13,1
Coil Pack (10 pcs),Accessories,200,7,499.0,2025-03-13,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-03-13,255
Classic 500 Puff,Disposable Vapes,150,10,399.0,2025-03-14,1
Battery 18650,Accessories,80,13,249.0,2025-03-14,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-03-14,253
Tank Glass Replacement,Accessories,150,4,399.0,2025-03-15,1
E-Liquid 30ml,E-Liquids,120,8,299.0,2025-03-15,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-03-15,1
Battery Charger,Accessories,250,2,599.0,2025-03-15,61
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2025-03-15,1
Lite 200 Puff,Disposable Vapes,100,23,249.0,2025-03-17,1
Compact Pod Kit,Pod Systems,600,6,1199.0,2025-03-17,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-03-17,61
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-03-17,251
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-03-19,1
Tropical Mix 500 Puff,Disposable Vapes,150,12,399.0,2025-03-19,1
Classic 500 Puff,Disposable Vapes,150,13,399.0,2025-03-19,1
Pod System Kit,Pod Systems,800,6,1499.0,2025-03-19,1
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2025-03-20,1
Tank Glass Replacement,Accessories,150,7,399.0,2025-03-20,1
Pod System Kit,Pod Systems,800,3,1499.0,2025-03-20,1
Advanced Mod,Premium Devices,1800,5,2999.0,2025-03-24,15
Battery 18650,Accessories,80,11,249.0,2025-03-24,1
Classic 500 Puff,Disposable Vapes,150,10,399.0,2025-03-24,1
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2025-03-24,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-03-28,1
Battery Charger,Accessories,250,4,599.0,2025-03-28,57
Battery 18650,Accessories,80,8,249.0,2025-03-28,1
Classic 500 Puff,Disposable Vapes,150,15,399.0,2025-03-28,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-03-28,250
Tank Glass Replacement,Accessories,150,7,399.0,2025-03-31,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-03-31,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2025-04-02,1
Battery 18650,Accessories,80,13,249.0,2025-04-02,1
Battery Charger,Accessories,250,4,599.0,2025-04-02,53
Tropical Mix 500 Puff,Disposable Vapes,150,12,399.0,2025-04-02,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2025-04-06,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-04-06,249
Advanced Mod,Premium Devices,1800,3,2999.0,2025-04-06,12
Coil Pack (10 pcs),Accessories,200,3,499.0,2025-04-06,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2025-04-06,165
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2025-04-12,1
Lite 200 Puff,Disposable Vapes,100,15,249.0,2025-04-12,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-04-12,60
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2025-04-12,1
Pod System Kit,Pod Systems,800,3,1499.0,2025-04-12,1
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2025-04-15,1
Lite 200 Puff,Disposable Vapes,100,20,249.0,2025-04-15,1
Classic 500 Puff,Disposable Vapes,150,10,399.0,2025-04-15,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2025-04-16,1
Lite 200 Puff,Disposable Vapes,100,30,249.0,2025-04-16,1
Tropical Mix 500 Puff,Disposable Vapes,150,9,399.0,2025-04-20,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2025-04-20,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-04-20,1
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2025-04-20,1
E-Liquid 30ml,E-Liquids,120,5,299.0,2025-04-20,1
E-Liquid 30ml,E-Liquids,120,20,299.0,2025-04-21,1
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2025-04-21,1
Classic 500 Puff,Disposable Vapes,150,18,399.0,2025-04-22,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2025-04-22,1
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2025-04-24,1
E-Liquid 30ml,E-Liquids,120,17,299.0,2025-04-24,1
Tropical Mix 500 Puff,Disposable Vapes,150,17,399.0,2025-04-24,1
Tropical Mix 500 Puff,Disposable Vapes,150,17,399.0,2025-04-25,1
Battery Charger,Accessories,250,3,599.0,2025-04-25,50
E-Liquid 30ml,E-Liquids,120,12,299.0,2025-04-25,1
Replacement Pods (4-Pack),Pod Systems,200,10,599.0,2025-04-25,1
Tropical Mix 500 Puff,Disposable Vapes,150,10,399.0,2025-04-26,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-04-26,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2025-04-28,1
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2025-04-28,1
E-Liquid 30ml,E-Liquids,120,19,299.0,2025-04-30,1
Classic 500 Puff,Disposable Vapes,150,13,399.0,2025-04-30,1
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2025-05-02,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-05-02,58
Premium 2000 Puff,Disposable Vapes,280,10,799.0,2025-05-02,1
Lite 200 Puff,Disposable Vapes,100,25,249.0,2025-05-02,1
Classic 500 Puff,Disposable Vapes,150,9,399.0,2025-05-03,1
Max 3000 Puff,Disposable Vapes,350,3,999.0,2025-05-03,1
Battery Charger,Accessories,250,2,599.0,2025-05-03,48
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-05-03,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-05-03,1
E-Liquid 30ml,E-Liquids,120,18,299.0,2025-05-05,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-05-05,1
Battery Charger,Accessories,250,3,599.0,2025-05-08,45
Compact Pod Kit,Pod Systems,600,6,1199.0,2025-05-08,1
Tank Glass Replacement,Accessories,150,8,399.0,2025-05-08,1
Tropical Mix 500 Puff,Disposable Vapes,150,18,399.0,2025-05-09,1
E-Liquid 30ml,E-Liquids,120,11,299.0,2025-05-09,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2025-05-09,1
Max 3000 Puff,Disposable Vapes,350,9,999.0,2025-05-09,1
Lite 200 Puff,Disposable Vapes,100,12,249.0,2025-05-10,1
Advanced Mod,Premium Devices,1800,5,2999.0,2025-05-10,7
Tank Glass Replacement,Accessories,150,4,399.0,2025-05-10,1
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2025-05-10,1
Coil Pack (10 pcs),Accessories,200,3,499.0,2025-05-10,1
Max 3000 Puff,Disposable Vapes,350,9,999.0,2025-05-12,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-05-12,247
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2025-05-12,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2025-05-12,1
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2025-05-12,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2025-05-13,1
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2025-05-13,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2025-05-13,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2025-05-13,1
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2025-05-14,1
Advanced Mod,Premium Devices,1800,6,2999.0,2025-05-14,1
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2025-05-14,1
Battery 18650,Accessories,80,14,249.0,2025-05-14,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-05-14,56
Tropical Mix 500 Puff,Disposable Vapes,150,14,399.0,2025-05-15,1
Tank Glass Replacement,Accessories,150,8,399.0,2025-05-15,1
E-Liquid 60ml Premium,E-Liquids,200,10,499.0,2025-05-15,1
Tropical Mix 500 Puff,Disposable Vapes,150,9,399.0,2025-05-18,1
Compact Pod Kit,Pod Systems,600,4,1199.0,2025-05-18,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-05-18,1
Tank Glass Replacement,Accessories,150,5,399.0,2025-05-18,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2025-05-18,164
E-Liquid 30ml,E-Liquids,120,18,299.0,2025-05-19,1
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2025-05-19,1
Battery Charger,Accessories,250,3,599.0,2025-05-19,42
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-05-19,162
High Strength 50mg 30ml,E-Liquids,150,7,399.0,2025-05-20,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2025-05-20,1
Pod System Kit,Pod Systems,800,7,1499.0,2025-05-20,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2025-05-20,244
Max 3000 Puff,Disposable Vapes,350,8,999.0,2025-05-20,1
Battery Charger,Accessories,250,4,599.0,2025-05-21,38
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2025-05-21,1
Pod System Kit,Pod Systems,800,7,1499.0,2025-05-21,1
E-Liquid 30ml,E-Liquids,120,15,299.0,2025-05-22,1
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2025-05-22,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-05-23,242
Max 3000 Puff,Disposable Vapes,350,6,999.0,2025-05-23,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2025-05-23,1
Tropical Mix 500 Puff,Disposable Vapes,150,8,399.0,2025-05-24,1
Advanced Mod,Premium Devices,1800,3,2999.0,2025-05-24,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2025-05-24,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-05-24,1
High Strength 50mg 30ml,E-Liquids,150,2,399.0,2025-05-25,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2025-05-25,161
Lite 200 Puff,Disposable Vapes,100,12,249.0,2025-05-25,1
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2025-05-25,1
Premium 2000 Puff,Disposable Vapes,280,4,799.0,2025-05-25,1
Tank Glass Replacement,Accessories,150,9,399.0,2025-05-27,1
Tropical Mix 500 Puff,Disposable Vapes,150,18,399.0,2025-05-27,1
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2025-05-27,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-05-27,1
Advanced Mod,Premium Devices,1800,8,2999.0,2025-05-27,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-05-28,55
E-Liquid 30ml,E-Liquids,120,20,299.0,2025-05-28,1
Compact Pod Kit,Pod Systems,600,8,1199.0,2025-05-28,1
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2025-05-28,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2025-05-31,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2025-05-31,160
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-06-02,240
Compact Pod Kit,Pod Systems,600,9,1199.0,2025-06-02,1
Pod System Kit,Pod Systems,800,4,1499.0,2025-06-04,1
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2025-06-04,1
Advanced Pod Kit,Pod Systems,1200,5,1999.0,2025-06-04,155
Max 3000 Puff,Disposable Vapes,350,3,999.0,2025-06-08,1
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2025-06-08,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-06-08,239
Lite 200 Puff,Disposable Vapes,100,14,249.0,2025-06-08,1
Coil Pack (10 pcs),Accessories,200,3,499.0,2025-06-08,1
Battery Charger,Accessories,250,3,599.0,2025-06-10,35
Tank Glass Replacement,Accessories,150,9,399.0,2025-06-10,1
E-Liquid 60ml Premium,E-Liquids,200,13,499.0,2025-06-10,1
Pod System Kit,Pod Systems,800,5,1499.0,2025-06-10,1
Classic 500 Puff,Disposable Vapes,150,14,399.0,2025-06-10,1
E-Liquid 60ml Premium,E-Liquids,200,10,499.0,2025-06-11,1
Zero Nicotine 30ml,E-Liquids,100,12,249.0,2025-06-11,1
Premium 2000 Puff,Disposable Vapes,280,11,799.0,2025-06-11,1
Replacement Pods (4-Pack),Pod Systems,200,14,599.0,2025-06-11,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2025-06-11,1
Coil Pack (10 pcs),Accessories,200,7,499.0,2025-06-12,1
Advanced Mod,Premium Devices,1800,5,2999.0,2025-06-12,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2025-06-13,152
Tropical Mix 500 Puff,Disposable Vapes,150,17,399.0,2025-06-13,1
Tropical Mix 500 Puff,Disposable Vapes,150,15,399.0,2025-06-16,1
High Strength 50mg 30ml,E-Liquids,150,7,399.0,2025-06-16,1
E-Liquid 60ml Premium,E-Liquids,200,12,499.0,2025-06-16,1
Compact Pod Kit,Pod Systems,600,9,1199.0,2025-06-16,1
Replacement Pods (4-Pack),Pod Systems,200,10,599.0,2025-06-16,1
Zero Nicotine 30ml,E-Liquids,100,12,249.0,2025-06-18,1
Replacement Pods (4-Pack),Pod Systems,200,11,599.0,2025-06-18,1
Temperature Control Device,Premium Devices,3000,3,4999.0,2025-06-18,52
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2025-06-19,1
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2025-06-19,1
Lite 200 Puff,Disposable Vapes,100,12,249.0,2025-06-21,1
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2025-06-21,1
E-Liquid 30ml,E-Liquids,120,9,299.0,2025-06-21,1
Battery 18650,Accessories,80,6,249.0,2025-06-21,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-06-22,51
Battery Charger,Accessories,250,1,599.0,2025-06-22,34
Coil Pack (10 pcs),Accessories,200,4,499.0,2025-06-22,1
Tank Glass Replacement,Accessories,150,4,399.0,2025-06-22,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-06-23,237
Classic 500 Puff,Disposable Vapes,150,18,399.0,2025-06-23,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-06-27,1
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2025-06-27,1
Classic 500 Puff,Disposable Vapes,150,12,399.0,2025-06-28,1
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2025-06-28,1
Lite 200 Puff,Disposable Vapes,100,17,249.0,2025-06-28,1
Battery Charger,Accessories,250,3,599.0,2025-06-29,31
E-Liquid 60ml Premium,E-Liquids,200,6,499.0,2025-06-29,1
Tank Glass Replacement,Accessories,150,12,399.0,2025-06-30,1
Classic 500 Puff,Disposable Vapes,150,21,399.0,2025-06-30,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-06-30,150
Premium 2000 Puff,Disposable Vapes,280,10,799.0,2025-06-30,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2025-06-30,1
E-Liquid 60ml Premium,E-Liquids,200,11,499.0,2025-07-01,1
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2025-07-01,1
Compact Pod Kit,Pod Systems,600,9,1199.0,2025-07-01,1
Classic 500 Puff,Disposable Vapes,150,15,399.0,2025-07-02,1
Premium 2000 Puff,Disposable Vapes,280,13,799.0,2025-07-02,1
Advanced Mod,Premium Devices,1800,9,2999.0,2025-07-02,1
Max 3000 Puff,Disposable Vapes,350,9,999.0,2025-07-02,1
Pod System Kit,Pod Systems,800,4,1499.0,2025-07-04,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-07-04,49
Classic 500 Puff,Disposable Vapes,150,18,399.0,2025-07-04,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-07-04,235
Battery 18650,Accessories,80,8,249.0,2025-07-05,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2025-07-05,1
Advanced Mod,Premium Devices,1800,4,2999.0,2025-07-05,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-07-06,1
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2025-07-06,1
E-Liquid 30ml,E-Liquids,120,19,299.0,2025-07-07,1
Compact Pod Kit,Pod Systems,600,6,1199.0,2025-07-07,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-07-07,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-07-07,233
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-07-08,48
Pod System Kit,Pod Systems,800,7,1499.0,2025-07-08,1
Advanced Mod,Premium Devices,1800,8,2999.0,2025-07-08,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-07-08,1
Replacement Pods (4-Pack),Pod Systems,200,12,599.0,2025-07-08,1
Premium 2000 Puff,Disposable Vapes,280,13,799.0,2025-07-09,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-07-09,46
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2025-07-09,1
Max 3000 Puff,Disposable Vapes,350,10,999.0,2025-07-10,1
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2025-07-10,1
Lite 200 Puff,Disposable Vapes,100,23,249.0,2025-07-10,1
Advanced Mod,Premium Devices,1800,5,2999.0,2025-07-10,1
Classic 500 Puff,Disposable Vapes,150,19,399.0,2025-07-10,1
Zero Nicotine 30ml,E-Liquids,100,5,249.0,2025-07-12,1
Lite 200 Puff,Disposable Vapes,100,12,249.0,2025-07-12,1
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2025-07-12,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2025-07-12,149
Lite 200 Puff,Disposable Vapes,100,16,249.0,2025-07-14,1
